,reactKey,timeStr,type,time,overloadTime,profileUrl,overloadTimeStr,isHome,injuredPlayerOut,swap,player.id,player.profileUrl,ownGoal,suffix,isPenaltyShootoutEvent,nameStr,firstName,lastName,playerId,newScore,penShootoutScore,assistStr,assistProfileUrl,player.name,assistPlayerId,match_id,teamid,card,halfStrShort,eventId
6,80SubstitutionNaN254852false,80,Substitution,80,,/players/NaN/,False,False,False,"[{'name': 'Zach Pfeffer', 'id': '254852', 'profileUrl': '/players/254852/zach-pfeffer'}, {'name': 'Andrew Wenger', 'id': '308040', 'profileUrl': '/players/308040/andrew-wenger'}]",,/players/undefined/,,,,,,,,,,,,,,1894339,191716.0,,,
7,85Goal0undefinedtrue,85,Goal,85,,/players/0/chris-rolfe,False,True,,,0.0,/players/0/chris-rolfe,,(Pen),False,"Chris Rolfe, Penalty",Chris,Rolfe,0.0,"[2, 1]",,,,Chris Rolfe,,1894339,6602.0,,,
8,89SubstitutionNaN621543false,89,Substitution,89,,/players/NaN/,False,False,False,"[{'name': 'Eric Ayuk Mbu', 'id': '621543', 'profileUrl': '/players/621543/eric-ayuk-mbu'}, {'name': 'Sebastien Le Toux', 'id': '168057', 'profileUrl': '/players/168057/sebastien-le-toux'}]",,/players/undefined/,,,,,,,,,,,,,,1894339,191716.0,,,
0,16Goal0undefinedfalse,16,Goal,16,,/players/0/will-bruin,False,False,,,0.0,/players/0/will-bruin,,,False,Will Bruin,Will,Bruin,0.0,"[0, 1]",,assist by David Horst,/players/0/david-horst,Will Bruin,0.0,1894745,8259.0,,,
1,45Goal0undefinedtrue,45,Goal,45,,/players/0/david-villa,False,True,,,0.0,/players/0/david-villa,,(Pen),False,"David Villa, Penalty",David,Villa,0.0,"[1, 1]",,,,David Villa,,1894745,546238.0,,,
2,60SubstitutionNaN621925true,60,Substitution,60,,/players/NaN/,False,True,False,"[{'name': 'Khiry Shelton', 'id': '621925', 'profileUrl': '/players/621925/khiry-shelton'}, {'name': 'Sebastian Velasquez', 'id': '309581', 'profileUrl': '/players/309581/sebastian-velasquez'}]",,/players/undefined/,,,,,,,,,,,,,,1894745,546238.0,,,
3,68SubstitutionNaN621929true,68,Substitution,68,,/players/NaN/,False,True,False,"[{'name': 'Kwadwo Poku', 'id': '621929', 'profileUrl': '/players/621929/kwadwo-poku'}, {'name': 'Mehdi Ballouchy', 'id': '70321', 'profileUrl': '/players/70321/mehdi-ballouchy'}]",,/players/undefined/,,,,,,,,,,,,,,1894745,546238.0,,,
4,78SubstitutionNaN621875false,78,Substitution,78,,/players/NaN/,False,False,False,"[{'name': 'Rob Lovejoy', 'id': '621875', 'profileUrl': '/players/621875/rob-lovejoy'}, {'name': 'Boniek Garcia', 'id': '198744', 'profileUrl': '/players/198744/boniek-garcia'}]",,/players/undefined/,,,,,,,,,,,,,,1894745,8259.0,,,
5,79SubstitutionNaN119437true,79,Substitution,79,,/players/NaN/,False,True,False,"[{'name': 'Patrick Mullins', 'id': '119437', 'profileUrl': '/players/119437/patrick-mullins'}, {'name': 'Adam Nemec', 'id': '12245', 'profileUrl': '/players/12245/adam-nemec'}]",,/players/undefined/,,,,,,,,,,,,,,1894745,546238.0,,,
0,6Goal0undefinedfalse,6,Goal,6,,/players/0/tony-tchani,False,False,,,0.0,/players/0/tony-tchani,,,False,Tony Tchani,Tony,Tchani,0.0,"[0, 1]",,assist by Hector Jimenez,/players/0/hector-jimenez,Tony Tchani,0.0,1894340,6001.0,,,
1,16Card0undefinedfalse,16,Card,16,,/players/0/michael-parkhurst,False,False,,,0.0,/players/0/michael-parkhurst,,,,Michael Parkhurst,,,,,,,,Michael Parkhurst,,1894340,6001.0,Red,,
2,17Goal0undefinedtrue,17,Goal,17,,/players/0/kaka,False,True,,,0.0,/players/0/kaka,,(Pen),False,"Kaka, Penalty",,Kaka,0.0,"[1, 1]",,,,Kaka,,1894340,267810.0,,,
3,19SubstitutionNaN24167false,19,Substitution,19,,/players/NaN/,False,False,False,"[{'name': 'Emanuel Pogatetz', 'id': '24167', 'profileUrl': '/players/24167/emanuel-pogatetz'}, {'name': 'Federico Higuain', 'id': '36098', 'profileUrl': '/players/36098/federico-higuain'}]",,/players/undefined/,,,,,,,,,,,,,,1894340,6001.0,,,
4,46SubstitutionNaN91935false,46,Substitution,46,,/players/NaN/,False,False,False,"[{'name': 'Kristinn Steindorsson', 'id': '91935', 'profileUrl': '/players/91935/kristinn-steindorsson'}, {'name': 'Justin Meram', 'id': '255001', 'profileUrl': '/players/255001/justin-meram'}]",,/players/undefined/,,,,,,,,,,,,,,1894340,6001.0,,,
5,61Goal0undefinedfalse,61,Goal,61,,/players/0/kei-ansu-kamara,False,False,,,0.0,/players/0/kei-ansu-kamara,,,False,Kei Ansu Kamara,Kei Ansu,Kamara,0.0,"[1, 2]",,assist by Waylon Francis,/players/0/waylon-francis,Kei Ansu Kamara,0.0,1894340,6001.0,,,
6,64SubstitutionNaN397030false,64,Substitution,64,,/players/NaN/,False,False,False,"[{'name': 'Chris Klute', 'id': '397030', 'profileUrl': '/players/397030/chris-klute'}, {'name': 'Hector Jimenez', 'id': '254855', 'profileUrl': '/players/254855/hector-jimenez'}]",,/players/undefined/,,,,,,,,,,,,,,1894340,6001.0,,,
7,66SubstitutionNaN23370true,66,Substitution,66,,/players/NaN/,False,True,False,"[{'name': 'Martin Paterson', 'id': '23370', 'profileUrl': '/players/23370/martin-paterson'}, {'name': 'Carlos Rivas', 'id': '509314', 'profileUrl': '/players/509314/carlos-rivas'}]",,/players/undefined/,,,,,,,,,,,,,,1894340,267810.0,,,
8,72SubstitutionNaN552928true,72,Substitution,72,,/players/NaN/,False,True,False,"[{'name': 'Pedro Ribeiro', 'id': '552928', 'profileUrl': '/players/552928/pedro-ribeiro'}, {'name': 'Cyle Larin', 'id': '544312', 'profileUrl': '/players/544312/cyle-larin'}]",,/players/undefined/,,,,,,,,,,,,,,1894340,267810.0,,,
9,73SubstitutionNaN31934true,73,Substitution,73,,/players/NaN/,False,True,False,"[{'name': 'Lewis Neal', 'id': '31934', 'profileUrl': '/players/31934/lewis-neal'}, {'name': 'Eric Avila', 'id': '115939', 'profileUrl': '/players/115939/eric-avila'}]",,/players/undefined/,,,,,,,,,,,,,,1894340,267810.0,,,
